month_end,symbol,ret_exc,mktcap_lag,size,bm_lag,mom12m,profit_lag,asset_growth_lag,sales_growth_lag,ev_ebitda_lag
2016-11-30,CTSH,0.0725387536514119,34693164000.0,24.269808501609763,0.29666651332233634,-0.07403878822414503,0.3984940631335071,0.0438809445894627,0.0246290801186943,39.52246153846154
2016-12-31,CTSH,0.0169476397966594,28912260000.0,24.087531563561605,0.3559839320758737,-0.0014000345727331331,0.3984940631335071,0.0438809445894627,0.0246290801186943,39.52246153846154
2017-01-31,CTSH,-0.06179568088524,28912260000.0,24.087531563561605,0.3559839320758737,0.015847605223926267,0.3984940631335071,0.0438809445894627,0.0246290801186943,39.52246153846154
2017-02-28,CTSH,0.12662034607339798,28912260000.0,24.087531563561605,0.3559839320758737,-0.04554807566131373,0.3984940631335071,0.0438809445894627,0.0246290801186943,39.52246153846154
2017-03-31,CTSH,0.0039179854901298,28912260000.0,24.087531563561605,0.3710536637398806,-0.01891382997401614,0.3998960108610878,0.0397544598919565,0.0025774688676513,49.37512774271115
2017-04-30,CTSH,0.01142876344086,34010210000.0,24.249926610600966,0.3154346885832225,0.054363166680387966,0.3998960108610878,0.0397544598919565,0.0025774688676513,49.37512774271115
2017-05-31,CTSH,0.1103081852897226,34010210000.0,24.249926610600966,0.29352950187605426,0.013696418728409368,0.3812746756909193,-0.04438367690366,0.0242930182847569,47.31304347826087
2017-06-30,CTSH,-0.0082221790464802,36009600000.0,24.307051406519953,0.27723162712165644,0.19296397901813178,0.3812746756909193,-0.04438367690366,0.0242930182847569,47.31304347826087
2017-07-31,CTSH,0.0432759036144575,36009600000.0,24.307051406519953,0.27723162712165644,0.18097422484935957,0.3812746756909193,-0.04438367690366,0.0242930182847569,47.31304347826087
2017-08-31,CTSH,0.0200174841315638,36009600000.0,24.307051406519953,0.29111681329423267,0.22581984493624707,0.3839237057220708,0.022672243011226,0.0349689791314156,52.343548387096774
2017-09-30,CTSH,0.024110597710894497,39109600000.0,24.38963379809825,0.268041606152965,0.4161314794856381,0.3839237057220708,0.022672243011226,0.0349689791314156,52.343548387096774
2017-10-31,CTSH,0.042248607664736704,39109600000.0,24.38963379809825,0.268041606152965,0.3648477992673773,0.3839237057220708,0.022672243011226,0.0349689791314156,52.343548387096774
2017-11-30,CTSH,-0.0455997885555702,39109600000.0,24.38963379809825,0.28072391433305377,0.33535765328070205,0.3794476898566118,0.0460611278519156,0.0261580381471389,54.04190231362468
2017-12-31,CTSH,-0.0183322080796901,42798600000.0,24.479771228718796,0.25652708266158236,0.27331022492847246,0.3794476898566118,0.0460611278519156,0.0261580381471389,54.04190231362468
2016-09-30,DXCM,-0.037529819938515396,6631151999.999999,22.615044381706525,0.03715794781962471,0.3741878623015063,0.6227239621267298,0.1115564462257849,0.1815834767641996,-406.8106832298136
2016-10-31,DXCM,-0.1078642335766424,6631151999.999999,22.615044381706525,0.03715794781962471,0.3368580423629909,0.6227239621267298,0.1115564462257849,0.1815834767641996,-406.8106832298136
2016-11-30,DXCM,-0.165744171779141,6631151999.999999,22.615044381706525,0.039480319558351254,0.2291938087863485,0.680349932705249,0.0874399038461538,0.0823015294974508,-509.24391608391613
2016-12-31,DXCM,-0.08547156862745099,7373888000.000001,22.721210948142883,0.03550365831431125,0.0635496370072075,0.680349932705249,0.0874399038461538,0.0823015294974508,-509.24391608391613
2017-01-31,DXCM,0.3251190890823844,7373888000.000001,22.721210948142883,0.03550365831431125,-0.021621931620243492,0.680349932705249,0.0874399038461538,0.0823015294974508,-509.24391608391613
2017-02-28,DXCM,-0.013032642748863099,7373888000.000001,22.721210948142883,0.03848715901299287,0.3038971574621409,0.6816588785046729,0.1130146449295385,0.152086137281292,-1526.932987012987
2017-03-31,DXCM,0.08363039918116681,5052312000.0,22.343111797247442,0.05617230289815831,0.24698407190885002,0.6816588785046729,0.1130146449295385,0.152086137281292,-1526.932987012987
2017-04-30,DXCM,-0.0802922568460812,5052312000.0,22.343111797247442,0.05617230289815831,0.38332907650815584,0.6816588785046729,0.1130146449295385,0.152086137281292,-1526.932987012987
2017-05-31,DXCM,-0.14323724987172898,5052312000.0,22.343111797247442,0.05498472778403234,0.3016723075427458,0.6612789880534083,0.1598808341608738,-0.1688084112149532,-197.9596675900277
2017-06-30,DXCM,0.09395415918611609,7218144000.0,22.699863693092695,0.038486347737036006,-0.07111382570367275,0.6612789880534083,0.1598808341608738,-0.1688084112149532,-197.9596675900277
2017-07-31,DXCM,-0.09036648441771461,7218144000.0,22.699863693092695,0.038486347737036006,-0.13944418492401156,0.6612789880534083,0.1598808341608738,-0.1688084112149532,-197.9596675900277
2017-08-31,DXCM,0.11922012012012,7218144000.0,22.699863693092695,0.04900151617922834,-0.21653478035647036,0.6887456037514654,0.7029109589041096,0.1988756148981026,-844.9086486486486
2017-09-30,DXCM,-0.3451359249329758,6321024000.0,22.56714705729695,0.0559561235647895,-0.05908484029783498,0.6887456037514654,0.7029109589041096,0.1988756148981026,-844.9086486486486
2017-10-31,DXCM,-0.0818484873262469,6321024000.0,22.56714705729695,0.0559561235647895,-0.2696046329373607,0.6887456037514654,0.7029109589041096,0.1988756148981026,-844.9086486486486
2017-11-30,DXCM,0.29902206405693926,6321024000.0,22.56714705729695,0.060749650689508536,-0.21096084720127423,0.6879739978331527,0.0594519859225741,0.082063305978898,661.8990476190476
2017-12-31,DXCM,-0.018696030116358602,4241364000.0,22.16815075256974,0.09053691218202446,0.17403278548311607,0.6879739978331527,0.0594519859225741,0.082063305978898,661.8990476190476
2016-09-30,EA,0.051135713406376904,22803760000.0,23.850191271590973,0.16295558276354427,0.26440406980207154,0.8591660110149488,-0.0631205673758865,-0.0282874617737003,35.87993442622951
2016-10-31,EA,-0.0807620608899299,22803760000.0,23.850191271590973,0.16295558276354427,0.3157397832084484,0.8591660110149488,-0.0631205673758865,-0.0282874617737003,35.87993442622951
2016-11-30,EA,0.0090696383087112,22803760000.0,23.850191271590973,0.1582195216929138,0.23517772231851852,0.5534521158129176,0.043451930355791,-0.2934697088906373,1289.819165986405
2016-12-31,EA,-0.0063575466935889,24963076896.800003,23.940663645959106,0.14453346496170535,0.24434736062722973,0.5534521158129176,0.043451930355791,-0.2934697088906373,1289.819165986405
2017-01-31,EA,0.0588940578974099,24963076896.800003,23.940663645959106,0.14453346496170535,0.23828981393364082,0.5534521158129176,0.043451930355791,-0.2934697088906373,1289.819165986405
2017-02-28,EA,0.0363973151144671,24963076896.800003,23.940663645959106,0.1421699742652695,0.29758387183105073,0.5509138381201044,0.1199941961694718,0.2795100222717149,414.282962962963
2017-03-31,EA,0.034613294797687696,23864280000.0,23.895648617244568,0.14871598891732749,0.30527159790442193,0.5509138381201044,0.1199941961694718,0.2795100222717149,414.282962962963
2017-04-30,EA,0.0587046470062554,23864280000.0,23.895648617244568,0.14871598891732749,0.4046229504845932,0.5509138381201044,0.1199941961694718,0.2795100222717149,414.282962962963
2017-05-31,EA,0.1946119805948113,23864280000.0,23.895648617244568,0.17012874471804723,0.2229221811610183,0.8677144728225278,-0.0001295504599041,0.3289817232375979,34.251857707509885
2017-06-30,EA,-0.0677490337951116,27572160000.0,24.04007240494152,0.14724997968965797,0.4310331845571324,0.8677144728225278,-0.0001295504599041,0.3289817232375979,34.251857707509885
2017-07-31,EA,0.10353760877790369,27572160000.0,24.04007240494152,0.14724997968965797,0.3564923872984519,0.8677144728225278,-0.0001295504599041,0.3289817232375979,34.251857707509885
2017-08-31,EA,0.0398743703957512,27572160000.0,24.04007240494152,0.1627003470167009,0.3963956145249928,0.893719806763285,-0.0444415651723244,-0.0510805500982318,39.76010126582278
